Institute,Program,Seat Type,Gender,OR,CR
IIT Kharagpur,"Economics (4 Years, Bachelor of
Science)",EWS,Gender-Neutral,818,1165
IIT Kharagpur,"Economics (4 Years, Bachelor of
Science)",EWS,Female-only (including Supernumerary),1699,1699
IIT Kharagpur,"Economics (4 Years, Bachelor of
Science)",OBC-NCL,Gender-Neutral,2086,2850
IIT Kharagpur,"Economics (4 Years, Bachelor of
Science)",OBC-NCL,Female-only (including Supernumerary),3615,6465
IIT Kharagpur,"Economics (4 Years, Bachelor of
Science)",SC,Gender-Neutral,1118,1848
IIT Kharagpur,"Economics (4 Years, Bachelor of
Science)",SC,Female-only (including Supernumerary),2205,2205
IIT Kharagpur,"Economics (4 Years, Bachelor of
Science)",ST,Gender-Neutral,819,1132
IIT Kharagpur,"Economics (4 Years, Bachelor of
Science)",ST,Female-only (including Supernumerary),835,835
IIT Kharagpur,"Electrical Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,1288,1805
IIT Kharagpur,"Electrical Engineering (4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),3052,3785
IIT Kharagpur,"Electrical Engineering (4 Years, B. Tech)",OPEN (PwD),Gender-Neutral,77,77
IIT Kharagpur,"Electrical Engineering (4 Years, B. Tech)",EWS,Gender-Neutral,288,326
IIT Kharagpur,"Electrical Engineering (4 Years, B. Tech)",EWS,Female-only (including Supernumerary),502,502
IIT Kharagpur,"Electrical Engineering (4 Years, B. Tech)",EWS (PwD),Gender-Neutral,19,19
IIT Kharagpur,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,Gender-Neutral,594,851
IIT Kharagpur,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),1761,2296
IIT Kharagpur,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL (PwD),Gender-Neutral,54,54
IIT Kharagpur,"Electrical Engineering (4 Years, B. Tech)",SC,Gender-Neutral,311,450
IIT Kharagpur,"Electrical Engineering (4 Years, B. Tech)",SC,Female-only (including Supernumerary),803,934
IIT Kharagpur,"Electrical Engineering (4 Years, B. Tech)",ST,Gender-Neutral,212,288
IIT Kharagpur,"Electrical Engineering (4 Years, B. Tech)",ST,Female-only (including Supernumerary),382,382
IIT Kharagpur,"Electrical Engineering with M.Tech. in
any of the listed specializations (5
Years, B. Tech - M.Tech Dual Deg.)",OPEN,Gender-Neutral,1835,2314
IIT Kharagpur,"Electrical Engineering with M.Tech. in
any of the listed specializations (5
Years, B. Tech - M.Tech Dual Deg.)",OPEN,Female-only (including Supernumerary),3970,5059
IIT Kharagpur,"Electrical Engineering with M.Tech. in
any of the listed specializations (5
Years, B. Tech - M.Tech Dual Deg.)",EWS,Gender-Neutral,395,471
IIT Kharagpur,"Electrical Engineering with M.Tech. in
any of the listed specializations (5
Years, B. Tech - M.Tech Dual Deg.)",EWS,Female-only (including Supernumerary),898,898
IIT Kharagpur,"Electrical Engineering with M.Tech. in
any of the listed specializations (5
Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Gender-Neutral,942,1151
IIT Kharagpur,"Electrical Engineering with M.Tech. in
any of the listed specializations (5
Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Female-only (including Supernumerary),2540,2540
IIT Kharagpur,"Electrical Engineering with M.Tech. in
any of the listed specializations (5
Years, B. Tech - M.Tech Dual Deg.)",SC,Gender-Neutral,461,712
IIT Kharagpur,"Electrical Engineering with M.Tech. in
any of the listed specializations (5
Years, B. Tech - M.Tech Dual Deg.)",SC,Female-only (including Supernumerary),1308,1308
IIT Kharagpur,"Electrical Engineering with M.Tech. in
any of the listed specializations (5
Years, B. Tech - M.Tech Dual Deg.)",ST,Gender-Neutral,407,417
IIT Kharagpur,"Electronics and Electrical
Communication Engineering (4 Years,
B. Tech)",OPEN,Gender-Neutral,434,1145
IIT Kharagpur,"Electronics and Electrical
Communication Engineering (4 Years,
B. Tech)",OPEN,Female-only (including Supernumerary),1654,2410
IIT Kharagpur,"Electronics and Electrical
Communication Engineering (4 Years,
B. Tech)",OPEN (PwD),Gender-Neutral,31,70
IIT Kharagpur,"Electronics and Electrical
Communication Engineering (4 Years,
B. Tech)",OPEN (PwD),Female-only (including Supernumerary),85,85
IIT Kharagpur,"Electronics and Electrical
Communication Engineering (4 Years,
B. Tech)",EWS,Gender-Neutral,133,194
IIT Kharagpur,"Electronics and Electrical
Communication Engineering (4 Years,
B. Tech)",EWS,Female-only (including Supernumerary),476,485
IIT Kharagpur,"Electronics and Electrical
Communication Engineering (4 Years,
B. Tech)",EWS (PwD),Gender-Neutral,14,14
IIT Kharagpur,"Electronics and Electrical
Communication Engineering (4 Years,
B. Tech)",OBC-NCL,Gender-Neutral,235,510
IIT Kharagpur,"Electronics and Electrical
Communication Engineering (4 Years,
B. Tech)",OBC-NCL,Female-only (including Supernumerary),484,1252
IIT Kharagpur,"Electronics and Electrical
Communication Engineering (4 Years,
B. Tech)",OBC-NCL (PwD),Gender-Neutral,40,40
IIT Kharagpur,"Electronics and Electrical
Communication Engineering (4 Years,
B. Tech)",SC,Gender-Neutral,144,251
IIT Kharagpur,"Electronics and Electrical
Communication Engineering (4 Years,
B. Tech)",SC,Female-only (including Supernumerary),537,537
IIT Kharagpur,"Electronics and Electrical
Communication Engineering (4 Years,
B. Tech)",ST,Gender-Neutral,67,173
IIT Kharagpur,"Electronics and Electrical
Communication Engineering (4 Years,
B. Tech)",ST,Female-only (including Supernumerary),238,238
IIT Kharagpur,"Electronics and Electrical
Communication Engineering with
M.Tech. in any of the listed
specializations (5 Years, B. Tech -
M.Tech Dual Deg.)",OPEN,Gender-Neutral,1222,1637
IIT Kharagpur,"Electronics and Electrical
Communication Engineering with
M.Tech. in any of the listed
specializations (5 Years, B. Tech -
M.Tech Dual Deg.)",OPEN,Female-only (including Supernumerary),2632,3432
IIT Kharagpur,"Electronics and Electrical
Communication Engineering with
M.Tech. in any of the listed
specializations (5 Years, B. Tech -
M.Tech Dual Deg.)",OPEN (PwD),Gender-Neutral,68,68
IIT Kharagpur,"Electronics and Electrical
Communication Engineering with
M.Tech. in any of the listed
specializations (5 Years, B. Tech -
M.Tech Dual Deg.)",EWS,Gender-Neutral,260,320
IIT Kharagpur,"Electronics and Electrical
Communication Engineering with
M.Tech. in any of the listed
specializations (5 Years, B. Tech -
M.Tech Dual Deg.)",EWS,Female-only (including Supernumerary),688,688
IIT Kharagpur,"Electronics and Electrical
Communication Engineering with
M.Tech. in any of the listed
specializations (5 Years, B. Tech -
M.Tech Dual Deg.)",OBC-NCL,Gender-Neutral,543,889
IIT Kharagpur,"Electronics and Electrical
Communication Engineering with
M.Tech. in any of the listed
specializations (5 Years, B. Tech -
M.Tech Dual Deg.)",OBC-NCL,Female-only (including Supernumerary),1641,1654
IIT Kharagpur,"Electronics and Electrical
Communication Engineering with
M.Tech. in any of the listed
specializations (5 Years, B. Tech -
M.Tech Dual Deg.)",OBC-NCL (PwD),Gender-Neutral,45,45
IIT Kharagpur,"Electronics and Electrical
Communication Engineering with
M.Tech. in any of the listed
specializations (5 Years, B. Tech -
M.Tech Dual Deg.)",SC,Gender-Neutral,289,523
IIT Kharagpur,"Electronics and Electrical
Communication Engineering with
M.Tech. in any of the listed
specializations (5 Years, B. Tech -
M.Tech Dual Deg.)",SC,Female-only (including Supernumerary),797,855
IIT Kharagpur,"Electronics and Electrical
Communication Engineering with
M.Tech. in any of the listed
specializations (5 Years, B. Tech -
M.Tech Dual Deg.)",ST,Gender-Neutral,248,357
IIT Kharagpur,"Electronics and Electrical
Communication Engineering with
M.Tech. in any of the listed
specializations (5 Years, B. Tech -
M.Tech Dual Deg.)",ST,Female-only (including Supernumerary),394,394
IIT Kharagpur,"Exploration Geophysics (4 Years,
Bachelor of Science)",OPEN,Gender-Neutral,8524,11592
IIT Kharagpur,"Exploration Geophysics (4 Years,
Bachelor of Science)",OPEN,Female-only (including Supernumerary),18575,20790
IIT Kharagpur,"Exploration Geophysics (4 Years,
Bachelor of Science)",EWS,Gender-Neutral,1642,1918
IIT Kharagpur,"Exploration Geophysics (4 Years,
Bachelor of Science)",EWS,Female-only (including Supernumerary),3627,3627
IIT Kharagpur,"Exploration Geophysics (4 Years,
Bachelor of Science)",OBC-NCL,Gender-Neutral,4180,4907
IIT Kharagpur,"Exploration Geophysics (4 Years,
Bachelor of Science)",OBC-NCL,Female-only (including Supernumerary),8735,8851
IIT Kharagpur,"Exploration Geophysics (4 Years,
Bachelor of Science)",SC,Gender-Neutral,2369,2664
IIT Kharagpur,"Exploration Geophysics (4 Years,
Bachelor of Science)",SC,Female-only (including Supernumerary),3867,3867
IIT Kharagpur,"Exploration Geophysics (4 Years,
Bachelor of Science)",ST,Gender-Neutral,1174,1465
IIT Kharagpur,"Exploration Geophysics (4 Years,
Bachelor of Science)",ST,Female-only (including Supernumerary),1550,1550
IIT Kharagpur,"Industrial and Systems Engineering (4
Years, B. Tech)",OPEN,Gender-Neutral,3256,4307
IIT Kharagpur,"Industrial and Systems Engineering (4
Years, B. Tech)",OPEN,Female-only (including Supernumerary),8027,9190
IIT Kharagpur,"Industrial and Systems Engineering (4
Years, B. Tech)",OPEN (PwD),Gender-Neutral,159,159
IIT Kharagpur,"Industrial and Systems Engineering (4
Years, B. Tech)",EWS,Gender-Neutral,813,885
IIT Kharagpur,"Industrial and Systems Engineering (4
Years, B. Tech)",EWS,Female-only (including Supernumerary),1889,1889
IIT Kharagpur,"Industrial and Systems Engineering (4
Years, B. Tech)",OBC-NCL,Gender-Neutral,1407,2049
IIT Kharagpur,"Industrial and Systems Engineering (4
Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),4418,4685
IIT Kharagpur,"Industrial and Systems Engineering (4
Years, B. Tech)",SC,Gender-Neutral,767,1189
IIT Kharagpur,"Industrial and Systems Engineering (4
Years, B. Tech)",SC,Female-only (including Supernumerary),1610,1610
IIT Kharagpur,"Industrial and Systems Engineering (4
Years, B. Tech)",ST,Gender-Neutral,510,698
IIT Kharagpur,"Industrial and Systems Engineering (4
Years, B. Tech)",ST,Female-only (including Supernumerary),605,605
IIT Kharagpur,"Industrial and Systems Engineering
withM.Tech. inIndustrialandSystems
EngineeringandManagement(5Years,
B. Tech - M.Tech Dual Deg.)",OPEN,Gender-Neutral,4349,4991
IIT Kharagpur,"Industrial and Systems Engineering
withM.Tech. inIndustrialandSystems
EngineeringandManagement(5Years,
B. Tech - M.Tech Dual Deg.)",OPEN,Female-only (including Supernumerary),10059,12126
IIT Kharagpur,"Industrial and Systems Engineering
withM.Tech. inIndustrialandSystems
EngineeringandManagement(5Years,
B. Tech - M.Tech Dual Deg.)",EWS,Gender-Neutral,1014,1157
IIT Kharagpur,"Industrial and Systems Engineering
withM.Tech. inIndustrialandSystems
EngineeringandManagement(5Years,
B. Tech - M.Tech Dual Deg.)",OBC-NCL,Gender-Neutral,2124,2351
IIT Kharagpur,"Industrial and Systems Engineering
withM.Tech. inIndustrialandSystems
EngineeringandManagement(5Years,
B. Tech - M.Tech Dual Deg.)",OBC-NCL,Female-only (including Supernumerary),5740,5740
IIT Kharagpur,"Industrial and Systems Engineering
withM.Tech. inIndustrialandSystems
EngineeringandManagement(5Years,
B. Tech - M.Tech Dual Deg.)",SC,Gender-Neutral,1283,1455
IIT Kharagpur,"Industrial and Systems Engineering
withM.Tech. inIndustrialandSystems
EngineeringandManagement(5Years,
B. Tech - M.Tech Dual Deg.)",SC,Female-only (including Supernumerary),2414,2414
IIT Kharagpur,"Industrial and Systems Engineering
withM.Tech. inIndustrialandSystems
EngineeringandManagement(5Years,
B. Tech - M.Tech Dual Deg.)",ST,Gender-Neutral,900,965
IIT Kharagpur,"Instrumentation Engineering (4 Years,
B. Tech)",OPEN,Gender-Neutral,1993,2533
IIT Kharagpur,"Instrumentation Engineering (4 Years,
B. Tech)",OPEN,Female-only (including Supernumerary),5373,5533
IIT Kharagpur,"Instrumentation Engineering (4 Years,
B. Tech)",OPEN (PwD),Gender-Neutral,90,90
IIT Kharagpur,"Instrumentation Engineering (4 Years,
B. Tech)",EWS,Gender-Neutral,363,513
IIT Kharagpur,"Instrumentation Engineering (4 Years,
B. Tech)",EWS,Female-only (including Supernumerary),1242,1242
IIT Kharagpur,"Instrumentation Engineering (4 Years,
B. Tech)",OBC-NCL,Gender-Neutral,1126,1360
IIT Kharagpur,"Instrumentation Engineering (4 Years,
B. Tech)",OBC-NCL,Female-only (including Supernumerary),3965,4093
IIT Kharagpur,"Instrumentation Engineering (4 Years,
B. Tech)",SC,Gender-Neutral,379,733
IIT Kharagpur,"Instrumentation Engineering (4 Years,
B. Tech)",SC,Female-only (including Supernumerary),1836,1836
IIT Kharagpur,"Instrumentation Engineering (4 Years,
B. Tech)",ST,Gender-Neutral,428,469
IIT Kharagpur,"Instrumentation Engineering (4 Years,
B. Tech)",ST,Female-only (including Supernumerary),751,751
IIT Kharagpur,"ManufacturingScienceandEngineering
(4 Years, B. Tech)",OPEN,Gender-Neutral,4822,5858
IIT Kharagpur,"ManufacturingScienceandEngineering
(4 Years, B. Tech)",OPEN,Female-only (including Supernumerary),12302,12657
IIT Kharagpur,"ManufacturingScienceandEngineering
(4 Years, B. Tech)",EWS,Gender-Neutral,1071,1249
IIT Kharagpur,"ManufacturingScienceandEngineering
(4 Years, B. Tech)",EWS,Female-only (including Supernumerary),2648,2648
IIT Kharagpur,"ManufacturingScienceandEngineering
(4 Years, B. Tech)",OBC-NCL,Gender-Neutral,2667,3022
IIT Kharagpur,"ManufacturingScienceandEngineering
(4 Years, B. Tech)",OBC-NCL,Female-only (including Supernumerary),6133,6490
IIT Kharagpur,"ManufacturingScienceandEngineering
(4 Years, B. Tech)",SC,Gender-Neutral,1463,1802
IIT Kharagpur,"ManufacturingScienceandEngineering
(4 Years, B. Tech)",SC,Female-only (including Supernumerary),3068,3068
IIT Kharagpur,"ManufacturingScienceandEngineering
(4 Years, B. Tech)",ST,Gender-Neutral,592,870
IIT Kharagpur,"ManufacturingScienceandEngineering
(4 Years, B. Tech)",ST,Female-only (including Supernumerary),1326,1326
IIT Kharagpur,"ManufacturingScienceandEngineering
withM.Tech. inIndustrialandSystems
EngineeringandManagement(5Years,
B. Tech - M.Tech Dual Deg.)",OPEN,Gender-Neutral,6063,6924
IIT Kharagpur,"ManufacturingScienceandEngineering
withM.Tech. inIndustrialandSystems
EngineeringandManagement(5Years,
B. Tech - M.Tech Dual Deg.)",OPEN,Female-only (including Supernumerary),13902,15722
IIT Kharagpur,"ManufacturingScienceandEngineering
withM.Tech. inIndustrialandSystems
EngineeringandManagement(5Years,
B. Tech - M.Tech Dual Deg.)",EWS,Gender-Neutral,1399,1427
IIT Kharagpur,"ManufacturingScienceandEngineering
withM.Tech. inIndustrialandSystems
EngineeringandManagement(5Years,
B. Tech - M.Tech Dual Deg.)",OBC-NCL,Gender-Neutral,3025,3234
IIT Kharagpur,"ManufacturingScienceandEngineering
withM.Tech. inIndustrialandSystems
EngineeringandManagement(5Years,
B. Tech - M.Tech Dual Deg.)",OBC-NCL,Female-only (including Supernumerary),5914,5914
IIT Kharagpur,"ManufacturingScienceandEngineering
withM.Tech. inIndustrialandSystems
EngineeringandManagement(5Years,
B. Tech - M.Tech Dual Deg.)",SC,Gender-Neutral,1483,1858
IIT Kharagpur,"ManufacturingScienceandEngineering
withM.Tech. inIndustrialandSystems
EngineeringandManagement(5Years,
B. Tech - M.Tech Dual Deg.)",SC,Female-only (including Supernumerary),3002,3002
IIT Kharagpur,"ManufacturingScienceandEngineering
withM.Tech. inIndustrialandSystems
EngineeringandManagement(5Years,
B. Tech - M.Tech Dual Deg.)",ST,Gender-Neutral,986,986
IIT Kharagpur,"Mathematics andComputing (4Years,
Bachelor of Science)",OPEN,Gender-Neutral,711,1335
IIT Kharagpur,"Mathematics andComputing (4Years,
Bachelor of Science)",OPEN,Female-only (including Supernumerary),3161,3665
IIT Kharagpur,"Mathematics andComputing (4Years,
Bachelor of Science)",OPEN (PwD),Gender-Neutral,79,79
IIT Kharagpur,"Mathematics andComputing (4Years,
Bachelor of Science)",OPEN (PwD),Female-only (including Supernumerary),182,182
IIT Kharagpur,"Mathematics andComputing (4Years,
Bachelor of Science)",EWS,Gender-Neutral,200,253
IIT Kharagpur,"Mathematics andComputing (4Years,
Bachelor of Science)",EWS (PwD),Gender-Neutral,13,13
IIT Kharagpur,"Mathematics andComputing (4Years,
Bachelor of Science)",OBC-NCL,Gender-Neutral,323,761
IIT Kharagpur,"Mathematics andComputing (4Years,
Bachelor of Science)",OBC-NCL,Female-only (including Supernumerary),811,2331
IIT Kharagpur,"Mathematics andComputing (4Years,
Bachelor of Science)",OBC-NCL (PwD),Gender-Neutral,8,8
IIT Kharagpur,"Mathematics andComputing (4Years,
Bachelor of Science)",SC,Gender-Neutral,250,478
IIT Kharagpur,"Mathematics andComputing (4Years,
Bachelor of Science)",SC,Female-only (including Supernumerary),1142,1410
IIT Kharagpur,"Mathematics andComputing (4Years,
Bachelor of Science)",ST,Gender-Neutral,98,243
IIT Kharagpur,"Mathematics andComputing (4Years,
Bachelor of Science)",ST,Female-only (including Supernumerary),450,450
IIT Kharagpur,"Mechanical Engineering (4 Years, B.
Tech)",OPEN,Gender-Neutral,2042,3350
IIT Kharagpur,"Mechanical Engineering (4 Years, B.
Tech)",OPEN,Female-only (including Supernumerary),5873,9315
IIT Kharagpur,"Mechanical Engineering (4 Years, B.
Tech)",OPEN (PwD),Gender-Neutral,87,88
IIT Kharagpur,"Mechanical Engineering (4 Years, B.
Tech)",EWS,Gender-Neutral,431,686
IIT Kharagpur,"Mechanical Engineering (4 Years, B.
Tech)",EWS,Female-only (including Supernumerary),1490,1698
IIT Kharagpur,"Mechanical Engineering (4 Years, B.
Tech)",OBC-NCL,Gender-Neutral,997,1576
IIT Kharagpur,"Mechanical Engineering (4 Years, B.
Tech)",OBC-NCL,Female-only (including Supernumerary),3257,4346
IIT Kharagpur,"Mechanical Engineering (4 Years, B.
Tech)",OBC-NCL (PwD),Gender-Neutral,67,67
IIT Kharagpur,"Mechanical Engineering (4 Years, B.
Tech)",SC,Gender-Neutral,595,903
IIT Kharagpur,"Mechanical Engineering (4 Years, B.
Tech)",SC,Female-only (including Supernumerary),1656,1950
IIT Kharagpur,"Mechanical Engineering (4 Years, B.
Tech)",ST,Gender-Neutral,410,495
IIT Kharagpur,"Mechanical Engineering with M.Tech.
in any of the listed specializations (5
Years, B. Tech - M.Tech Dual Deg.)",OPEN,Gender-Neutral,3539,5197
IIT Kharagpur,"Mechanical Engineering with M.Tech.
in any of the listed specializations (5
Years, B. Tech - M.Tech Dual Deg.)",OPEN,Female-only (including Supernumerary),10270,11336
IIT Kharagpur,"Mechanical Engineering with M.Tech.
in any of the listed specializations (5
Years, B. Tech - M.Tech Dual Deg.)",EWS,Gender-Neutral,731,953
IIT Kharagpur,"Mechanical Engineering with M.Tech.
in any of the listed specializations (5
Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Gender-Neutral,1354,2218
IIT Kharagpur,"Mechanical Engineering with M.Tech.
in any of the listed specializations (5
Years, B. Tech - M.Tech Dual Deg.)",OBC-NCL,Female-only (including Supernumerary),4732,5472
IIT Kharagpur,"Mechanical Engineering with M.Tech.
in any of the listed specializations (5
Years, B. Tech - M.Tech Dual Deg.)",SC,Gender-Neutral,942,1165
IIT Kharagpur,"Mechanical Engineering with M.Tech.
in any of the listed specializations (5
Years, B. Tech - M.Tech Dual Deg.)",SC,Female-only (including Supernumerary),2075,2287
IIT Kharagpur,"Mechanical Engineering with M.Tech.
in any of the listed specializations (5
Years, B. Tech - M.Tech Dual Deg.)",ST,Gender-Neutral,501,789
IIT Kharagpur,"Mechanical Engineering with M.Tech.
in any of the listed specializations (5
Years, B. Tech - M.Tech Dual Deg.)",ST,Female-only (including Supernumerary),1275,1275
IIT Kharagpur,"Metallurgical and Materials
Engineering (4 Years, B. Tech)",OPEN,Gender-Neutral,5448,6920
