Institute,Program,Seat Type,Gender,OR,CR
IIT Kharagpur,Artificial Intelligence (4 Years B.Tech),OBC-NCL,Gender-Neutral,308,412
IIT Kharagpur,Artificial Intelligence (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),924,1109
IIT Kharagpur,Artificial Intelligence (4 Years B.Tech),OBC-NCL (PwD),Gender-Neutral,10,10
IIT Kharagpur,Artificial Intelligence (4 Years B.Tech),OPEN,Gender-Neutral,467,898
IIT Kharagpur,Artificial Intelligence (4 Years B.Tech),OPEN,Female-only (including Supernumerary),2604,2630
IIT Kharagpur,Artificial Intelligence (4 Years B.Tech),OPEN (PwD),Female-only (including Supernumerary),196,104
IIT Kharagpur,Artificial Intelligence (4 Years B.Tech),SC,Gender-Neutral,166,243
IIT Kharagpur,Artificial Intelligence (4 Years B.Tech),SC,Female-only (including Supernumerary),780,782
IIT Kharagpur,Artificial Intelligence (4 Years B.Tech),ST,Gender-Neutral,123,135
IIT Kharagpur,Artificial Intelligence (4 Years B.Tech),ST,Female-only (including Supernumerary),256,256
IIT Kharagpur,Chemistry (4 Years B.Sc),EWS,Gender-Neutral,1742,1934
IIT Kharagpur,Chemistry (4 Years B.Sc),EWS,Female-only (including Supernumerary),4190,4190
IIT Kharagpur,Chemistry (4 Years B.Sc),OBC-NCL,Gender-Neutral,4714,5375
IIT Kharagpur,Chemistry (4 Years B.Sc),OBC-NCL,Female-only (including Supernumerary),8798,9099
IIT Kharagpur,Chemistry (4 Years B.Sc),OPEN,Gender-Neutral,7869,12488
IIT Kharagpur,Chemistry (4 Years B.Sc),OPEN,Female-only (including Supernumerary),18426,19077
IIT Kharagpur,Chemistry (4 Years B.Sc),SC,Gender-Neutral,1740,3023
IIT Kharagpur,Chemistry (4 Years B.Sc),SC,Female-only (including Supernumerary),3919,3919
IIT Kharagpur,Chemistry (4 Years B.Sc),ST,Gender-Neutral,1413,1496
IIT Kharagpur,Chemistry (4 Years B.Sc),ST,Female-only (including Supernumerary),576,576
IIT Kharagpur,Economics (4 Years B.Sc),EWS,Gender-Neutral,698,986
IIT Kharagpur,Economics (4 Years B.Sc),EWS,Female-only (including Supernumerary),1971,1971
IIT Kharagpur,Economics (4 Years B.Sc),OBC-NCL,Gender-Neutral,1941,2736
IIT Kharagpur,Economics (4 Years B.Sc),OBC-NCL,Female-only (including Supernumerary),5105,7383
IIT Kharagpur,Economics (4 Years B.Sc),OPEN,Gender-Neutral,3176,5263
IIT Kharagpur,Economics (4 Years B.Sc),OPEN,Female-only (including Supernumerary),6763,10746
IIT Kharagpur,Economics (4 Years B.Sc),OPEN (PwD),Gender-Neutral,315,315
IIT Kharagpur,Economics (4 Years B.Sc),SC,Gender-Neutral,1632,2027
IIT Kharagpur,Economics (4 Years B.Sc),SC,Female-only (including Supernumerary),3690,3724
IIT Kharagpur,Economics (4 Years B.Sc),ST,Gender-Neutral,637,818
IIT Kharagpur,Economics (4 Years B.Sc),ST,Female-only (including Supernumerary),1444,1444
IIT Kharagpur,Physics (4 Years B.Sc),EWS,Gender-Neutral,1478,1701
IIT Kharagpur,Physics (4 Years B.Sc),EWS,Female-only (including Supernumerary),3668,3668
IIT Kharagpur,Physics (4 Years B.Sc),OBC-NCL,Gender-Neutral,3604,4608
IIT Kharagpur,Physics (4 Years B.Sc),OBC-NCL,Female-only (including Supernumerary),7850,8776
IIT Kharagpur,Physics (4 Years B.Sc),OPEN,Gender-Neutral,2957,9672
IIT Kharagpur,Physics (4 Years B.Sc),OPEN,Female-only (including Supernumerary),14639,17600
IIT Kharagpur,Physics (4 Years B.Sc),SC,Gender-Neutral,2394,2664
IIT Kharagpur,Physics (4 Years B.Sc),SC,Female-only (including Supernumerary),3740,3740
IIT Kharagpur,Physics (4 Years B.Sc),ST,Gender-Neutral,1126,1336
IIT Kharagpur,Physics (4 Years B.Sc),ST,Female-only (including Supernumerary),641,641
IIT Kharagpur,Mathematics and Computing (4 Years B.Sc),EWS,Gender-Neutral,151,254
IIT Kharagpur,Mathematics and Computing (4 Years B.Sc),EWS,Female-only (including Supernumerary),757,757
IIT Kharagpur,Mathematics and Computing (4 Years B.Sc),OBC-NCL,Gender-Neutral,504,740
IIT Kharagpur,Mathematics and Computing (4 Years B.Sc),OBC-NCL,Female-only (including Supernumerary),1478,1883
IIT Kharagpur,Mathematics and Computing (4 Years B.Sc),OBC-NCL (PwD),Gender-Neutral,4,4
IIT Kharagpur,Mathematics and Computing (4 Years B.Sc),OPEN,Gender-Neutral,971,1329
IIT Kharagpur,Mathematics and Computing (4 Years B.Sc),OPEN,Female-only (including Supernumerary),3514,3957
IIT Kharagpur,Mathematics and Computing (4 Years B.Sc),OPEN (PwD),Gender-Neutral,53,53
IIT Kharagpur,Mathematics and Computing (4 Years B.Sc),SC,Gender-Neutral,229,509
IIT Kharagpur,Mathematics and Computing (4 Years B.Sc),SC,Female-only (including Supernumerary),1149,1405
IIT Kharagpur,Mathematics and Computing (4 Years B.Sc),ST,Gender-Neutral,161,267
IIT Kharagpur,Mathematics and Computing (4 Years B.Sc),ST,Female-only (including Supernumerary),415,415
IIT Kharagpur,Applied Geology (4 Years B.Sc),EWS,Gender-Neutral,1913,2100
IIT Kharagpur,Applied Geology (4 Years B.Sc),EWS,Female-only (including Supernumerary),4291,4291
IIT Kharagpur,Applied Geology (4 Years B.Sc),OBC-NCL,Gender-Neutral,4616,5493
IIT Kharagpur,Applied Geology (4 Years B.Sc),OPEN,Gender-Neutral,10069,12893
IIT Kharagpur,Applied Geology (4 Years B.Sc),OPEN,Female-only (including Supernumerary),20374,22024
IIT Kharagpur,Applied Geology (4 Years B.Sc),SC,Gender-Neutral,2982,3092
IIT Kharagpur,Applied Geology (4 Years B.Sc),SC,Female-only (including Supernumerary),4560,4575
IIT Kharagpur,Applied Geology (4 Years B.Sc),ST,Gender-Neutral,1387,1462
IIT Kharagpur,Applied Geology (4 Years B.Sc),ST,Female-only (including Supernumerary),768,768
IIT Kharagpur,Exploration Geophysics (4 Years B.Sc),EWS,Gender-Neutral,1877,2058
IIT Kharagpur,Exploration Geophysics (4 Years B.Sc),EWS,Female-only (including Supernumerary),4289,4289
IIT Kharagpur,Exploration Geophysics (4 Years B.Sc),OBC-NCL,Gender-Neutral,4299,5104
IIT Kharagpur,Exploration Geophysics (4 Years B.Sc),OBC-NCL,Female-only (including Supernumerary),9049,9049
IIT Kharagpur,Exploration Geophysics (4 Years B.Sc),OPEN,Gender-Neutral,9996,12413
IIT Kharagpur,Exploration Geophysics (4 Years B.Sc),OPEN,Female-only (including Supernumerary),19316,20680
IIT Kharagpur,Exploration Geophysics (4 Years B.Sc),SC,Gender-Neutral,2708,3004
IIT Kharagpur,Exploration Geophysics (4 Years B.Sc),SC,Female-only (including Supernumerary),4168,4168
IIT Kharagpur,Exploration Geophysics (4 Years B.Sc),ST,Gender-Neutral,1483,1497
IIT Kharagpur,Exploration Geophysics (4 Years B.Sc),ST,Female-only (including Supernumerary),457,457
IIT Kharagpur,Architecture (5 Years Bachelor of Architecture),EWS,Gender-Neutral,3043,3311
IIT Kharagpur,Architecture (5 Years Bachelor of Architecture),EWS,Female-only (including Supernumerary),4976,4976
IIT Kharagpur,Architecture (5 Years Bachelor of Architecture),OBC-NCL,Gender-Neutral,6513,7772
IIT Kharagpur,Architecture (5 Years Bachelor of Architecture),OPEN,Gender-Neutral,16634,20427
IIT Kharagpur,Architecture (5 Years Bachelor of Architecture),OPEN,Female-only (including Supernumerary),20942,24653
IIT Kharagpur,Architecture (5 Years Bachelor of Architecture),SC,Gender-Neutral,3797,4204
IIT Kharagpur,Architecture (5 Years Bachelor of Architecture),SC,Female-only (including Supernumerary),4054,4054
IIT Kharagpur,Architecture (5 Years Bachelor of Architecture),ST,Gender-Neutral,1094,1755
IIT Kharagpur,Architecture (5 Years Bachelor of Architecture),ST,Female-only (including Supernumerary),1656,1656
IIT Hyderabad,Chemical Engineering (4 Years B.Tech),EWS,Gender-Neutral,889,1021
IIT Hyderabad,Chemical Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),2086,2086
IIT Hyderabad,Chemical Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,2152,2755
IIT Hyderabad,Chemical Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),4306,4578
IIT Hyderabad,Chemical Engineering (4 Years B.Tech),OPEN,Gender-Neutral,4229,5757
IIT Hyderabad,Chemical Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),10591,11897
IIT Hyderabad,Chemical Engineering (4 Years B.Tech),OPEN (PwD),Gender-Neutral,200,361
IIT Hyderabad,Chemical Engineering (4 Years B.Tech),SC,Gender-Neutral,1331,1588
IIT Hyderabad,Chemical Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),2215,2215
IIT Hyderabad,Chemical Engineering (4 Years B.Tech),ST,Gender-Neutral,646,783
IIT Hyderabad,Chemical Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),1328,1328
IIT Hyderabad,Civil Engineering (4 Years B.Tech),EWS,Gender-Neutral,1044,1331
IIT Hyderabad,Civil Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),2260,2260
IIT Hyderabad,Civil Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,2830,3334
IIT Hyderabad,Civil Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),5762,6223
IIT Hyderabad,Civil Engineering (4 Years B.Tech),OPEN,Gender-Neutral,7053,7898
IIT Hyderabad,Civil Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),12882,16049
IIT Hyderabad,Civil Engineering (4 Years B.Tech),OPEN (PwD),Gender-Neutral,75,75
IIT Hyderabad,Civil Engineering (4 Years B.Tech),SC,Gender-Neutral,1229,1789
IIT Hyderabad,Civil Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),1301,2852
IIT Hyderabad,Civil Engineering (4 Years B.Tech),ST,Gender-Neutral,640,697
IIT Hyderabad,Civil Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),1302,1302
IIT Hyderabad,Computer Science and Engineering (4 Years B.Tech),EWS,Gender-Neutral,91,112
IIT Hyderabad,Computer Science and Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),356,356
IIT Hyderabad,Computer Science and Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,123,302
IIT Hyderabad,Computer Science and Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),605,865
IIT Hyderabad,Computer Science and Engineering (4 Years B.Tech),OPEN,Gender-Neutral,431,656
IIT Hyderabad,Computer Science and Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),1709,1809
IIT Hyderabad,Computer Science and Engineering (4 Years B.Tech),OPEN (PwD),Gender-Neutral,32,32
IIT Hyderabad,Computer Science and Engineering (4 Years B.Tech),OPEN (PwD),Female-only (including Supernumerary),48,48
IIT Hyderabad,Computer Science and Engineering (4 Years B.Tech),SC,Gender-Neutral,93,182
IIT Hyderabad,Computer Science and Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),363,386
IIT Hyderabad,Computer Science and Engineering (4 Years B.Tech),SC (PwD),Gender-Neutral,5,5
IIT Hyderabad,Computer Science and Engineering (4 Years B.Tech),ST,Gender-Neutral,53,82
IIT Hyderabad,Computer Science and Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),107,107
IIT Hyderabad,Electrical Engineering (4 Years B.Tech),EWS,Gender-Neutral,290,387
IIT Hyderabad,Electrical Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),723,723
IIT Hyderabad,Electrical Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,606,1021
IIT Hyderabad,Electrical Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),1260,2009
IIT Hyderabad,Electrical Engineering (4 Years B.Tech),OBC-NCL (PwD),Gender-Neutral,58,58
IIT Hyderabad,Electrical Engineering (4 Years B.Tech),OPEN,Gender-Neutral,1022,2105
IIT Hyderabad,Electrical Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),3084,4344
IIT Hyderabad,Electrical Engineering (4 Years B.Tech),OPEN (PwD),Gender-Neutral,133,133
IIT Hyderabad,Electrical Engineering (4 Years B.Tech),SC,Gender-Neutral,464,614
IIT Hyderabad,Electrical Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),873,1218
IIT Hyderabad,Electrical Engineering (4 Years B.Tech),ST,Gender-Neutral,276,292
IIT Hyderabad,Electrical Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),545,545
IIT Hyderabad,Engineering Physics (4 Years B.Tech),EWS,Gender-Neutral,1004,1180
IIT Hyderabad,Engineering Physics (4 Years B.Tech),EWS,Female-only (including Supernumerary),1997,1997
IIT Hyderabad,Engineering Physics (4 Years B.Tech),OBC-NCL,Gender-Neutral,2435,2856
IIT Hyderabad,Engineering Physics (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),3086,6654
IIT Hyderabad,Engineering Physics (4 Years B.Tech),OPEN,Gender-Neutral,3442,4932
IIT Hyderabad,Engineering Physics (4 Years B.Tech),OPEN,Female-only (including Supernumerary),11250,12055
IIT Hyderabad,Engineering Physics (4 Years B.Tech),OPEN (PwD),Gender-Neutral,91,91
IIT Hyderabad,Engineering Physics (4 Years B.Tech),SC,Gender-Neutral,1690,1818
IIT Hyderabad,Engineering Physics (4 Years B.Tech),SC,Female-only (including Supernumerary),3009,3009
IIT Hyderabad,Engineering Physics (4 Years B.Tech),ST,Gender-Neutral,1024,1066
IIT Hyderabad,Engineering Science (4 Years B.Tech),EWS,Gender-Neutral,536,654
IIT Hyderabad,Engineering Science (4 Years B.Tech),EWS,Female-only (including Supernumerary),1830,1830
IIT Hyderabad,Engineering Science (4 Years B.Tech),OBC-NCL,Gender-Neutral,1166,1984
IIT Hyderabad,Engineering Science (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),2543,4046
IIT Hyderabad,Engineering Science (4 Years B.Tech),OPEN,Gender-Neutral,1822,3835
IIT Hyderabad,Engineering Science (4 Years B.Tech),OPEN,Female-only (including Supernumerary),4470,5748
IIT Hyderabad,Engineering Science (4 Years B.Tech),SC,Gender-Neutral,863,1125
IIT Hyderabad,Engineering Science (4 Years B.Tech),SC,Female-only (including Supernumerary),1512,1512
IIT Hyderabad,Engineering Science (4 Years B.Tech),ST,Gender-Neutral,498,592
IIT Hyderabad,Engineering Science (4 Years B.Tech),ST,Female-only (including Supernumerary),1028,1028
IIT Hyderabad,Mechanical Engineering (4 Years B.Tech),EWS,Gender-Neutral,689,786
IIT Hyderabad,Mechanical Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),1868,1868
IIT Hyderabad,Mechanical Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,1765,2121
IIT Hyderabad,Mechanical Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),2745,4746
IIT Hyderabad,Mechanical Engineering (4 Years B.Tech),OBC-NCL (PwD),Gender-Neutral,132,132
IIT Hyderabad,Mechanical Engineering (4 Years B.Tech),OPEN,Gender-Neutral,3751,4469
IIT Hyderabad,Mechanical Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),7527,10758
IIT Hyderabad,Mechanical Engineering (4 Years B.Tech),OPEN (PwD),Gender-Neutral,142,142
IIT Hyderabad,Mechanical Engineering (4 Years B.Tech),SC,Gender-Neutral,836,1116
IIT Hyderabad,Mechanical Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),2205,2270
IIT Hyderabad,Mechanical Engineering (4 Years B.Tech),ST,Gender-Neutral,387,570
IIT Hyderabad,Mechanical Engineering (4 Years B.Tech),ST,Female-only (including Supernumerary),881,881
IIT Hyderabad,Materials Science and Metallurgical Engineering (4 Years B.Tech),EWS,Gender-Neutral,1344,1422
IIT Hyderabad,Materials Science and Metallurgical Engineering (4 Years B.Tech),EWS,Female-only (including Supernumerary),2499,2499
IIT Hyderabad,Materials Science and Metallurgical Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,2847,3481
IIT Hyderabad,Materials Science and Metallurgical Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),7549,7564
IIT Hyderabad,Materials Science and Metallurgical Engineering (4 Years B.Tech),OPEN,Gender-Neutral,5105,8197
IIT Hyderabad,Materials Science and Metallurgical Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),13015,15999
IIT Hyderabad,Materials Science and Metallurgical Engineering (4 Years B.Tech),OPEN (PwD),Gender-Neutral,186,186
IIT Hyderabad,Materials Science and Metallurgical Engineering (4 Years B.Tech),SC,Gender-Neutral,1841,2196
IIT Hyderabad,Materials Science and Metallurgical Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),3360,3360
IIT Hyderabad,Materials Science and Metallurgical Engineering (4 Years B.Tech),ST,Gender-Neutral,817,945
IIT Hyderabad,Artificial Intelligence (4 Years B.Tech),EWS,Gender-Neutral,114,127
IIT Hyderabad,Artificial Intelligence (4 Years B.Tech),EWS,Female-only (including Supernumerary),372,372
IIT Hyderabad,Artificial Intelligence (4 Years B.Tech),EWS (PwD),Gender-Neutral,23,23
IIT Hyderabad,Artificial Intelligence (4 Years B.Tech),OBC-NCL,Gender-Neutral,295,399
IIT Hyderabad,Artificial Intelligence (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),562,798
IIT Hyderabad,Artificial Intelligence (4 Years B.Tech),OBC-NCL (PwD),Gender-Neutral,19,19
IIT Hyderabad,Artificial Intelligence (4 Years B.Tech),OPEN,Gender-Neutral,685,875
IIT Hyderabad,Artificial Intelligence (4 Years B.Tech),OPEN,Female-only (including Supernumerary),2214,2840
IIT Hyderabad,Artificial Intelligence (4 Years B.Tech),SC,Gender-Neutral,20,251
IIT Hyderabad,Artificial Intelligence (4 Years B.Tech),SC,Female-only (including Supernumerary),334,334
IIT Hyderabad,Artificial Intelligence (4 Years B.Tech),ST,Gender-Neutral,88,89
IIT Hyderabad,Biomedical Engineering (4 Years B.Tech),EWS,Gender-Neutral,1502,1636
IIT Hyderabad,Biomedical Engineering (4 Years B.Tech),OBC-NCL,Gender-Neutral,3613,4087
IIT Hyderabad,Biomedical Engineering (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),4554,5782
IIT Hyderabad,Biomedical Engineering (4 Years B.Tech),OPEN,Gender-Neutral,6579,8493
IIT Hyderabad,Biomedical Engineering (4 Years B.Tech),OPEN,Female-only (including Supernumerary),15656,15954
IIT Hyderabad,Biomedical Engineering (4 Years B.Tech),SC,Gender-Neutral,1969,2563
IIT Hyderabad,Biomedical Engineering (4 Years B.Tech),SC,Female-only (including Supernumerary),3820,3820
IIT Hyderabad,Biomedical Engineering (4 Years B.Tech),ST,Gender-Neutral,1040,1197
IIT Hyderabad,Biotechnology and Bioinformatics (4 Years B.Tech),EWS,Gender-Neutral,1551,1632
IIT Hyderabad,Biotechnology and Bioinformatics (4 Years B.Tech),EWS,Female-only (including Supernumerary),2904,2904
IIT Hyderabad,Biotechnology and Bioinformatics (4 Years B.Tech),OBC-NCL,Gender-Neutral,3056,4058
IIT Hyderabad,Biotechnology and Bioinformatics (4 Years B.Tech),OBC-NCL,Female-only (including Supernumerary),6673,6673
IIT Hyderabad,Biotechnology and Bioinformatics (4 Years B.Tech),OPEN,Gender-Neutral,6015,8524
IIT Hyderabad,Biotechnology and Bioinformatics (4 Years B.Tech),OPEN,Female-only (including Supernumerary),14833,15214
